2022-08-15 21:45:45,807 [ 1] INFO  Unity: LoadingManager start
2022-08-15 21:46:09,203 [ 1] INFO  Unity: SetDirection:(2, -100, 0)
2022-08-15 21:46:09,203 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:09,321 [ 1] INFO  Unity: SetDirection:(-17, -99, 0)
2022-08-15 21:46:09,322 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:10,282 [ 1] INFO  Unity: Stop
2022-08-15 21:46:10,282 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:12,442 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:12,443 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:12,930 [ 1] INFO  Unity: Stop
2022-08-15 21:46:12,931 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:15,979 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:15,980 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:16,029 [ 1] INFO  Unity: SetDirection:(-35, -94, 0)
2022-08-15 21:46:16,030 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:16,164 [ 1] INFO  Unity: SetDirection:(-52, -85, 0)
2022-08-15 21:46:16,165 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:16,266 [ 1] INFO  Unity: SetDirection:(-68, -74, 0)
2022-08-15 21:46:16,266 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:16,417 [ 1] INFO  Unity: SetDirection:(-80, -60, 0)
2022-08-15 21:46:16,417 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:16,468 [ 1] INFO  Unity: Stop
2022-08-15 21:46:16,468 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:16,687 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:16,688 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:16,906 [ 1] INFO  Unity: SetDirection:(-90, -45, 0)
2022-08-15 21:46:16,907 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:17,024 [ 1] INFO  Unity: SetDirection:(-97, -26, 0)
2022-08-15 21:46:17,025 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:17,141 [ 1] INFO  Unity: SetDirection:(-100, -8, 0)
2022-08-15 21:46:17,142 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:17,652 [ 1] INFO  Unity: Stop
2022-08-15 21:46:17,653 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:18,495 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:18,496 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:19,220 [ 1] INFO  Unity: SetDirection:(-100, 10, 0)
2022-08-15 21:46:19,221 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:19,744 [ 1] INFO  Unity: Stop
2022-08-15 21:46:19,745 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:20,234 [ 1] INFO  Unity: TestManager.OnNpcInvokeInsrance: NPC [3:做副本的] Type:Functional Func:InvokeInsrance
2022-08-15 21:46:21,618 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:21,620 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:21,857 [ 1] INFO  Unity: SetDirection:(-100, -9, 0)
2022-08-15 21:46:21,858 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:21,977 [ 1] INFO  Unity: SetPosition:(4258, 3215, 812)
2022-08-15 21:46:21,978 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:22,042 [ 1] INFO  Unity: SetDirection:(-97, -26, 0)
2022-08-15 21:46:22,043 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:22,564 [ 1] INFO  Unity: SetDirection:(-100, -9, 0)
2022-08-15 21:46:22,565 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:22,772 [ 1] INFO  Unity: SetDirection:(-100, 10, 0)
2022-08-15 21:46:22,773 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,412 [ 1] INFO  Unity: SetDirection:(-96, 29, 0)
2022-08-15 21:46:23,413 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,530 [ 1] INFO  Unity: SetDirection:(-88, 47, 0)
2022-08-15 21:46:23,531 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,615 [ 1] INFO  Unity: SetDirection:(-79, 62, 0)
2022-08-15 21:46:23,616 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,698 [ 1] INFO  Unity: SetDirection:(-67, 75, 0)
2022-08-15 21:46:23,699 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,799 [ 1] INFO  Unity: SetDirection:(-50, 87, 0)
2022-08-15 21:46:23,800 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,889 [ 1] INFO  Unity: SetDirection:(-34, 94, 0)
2022-08-15 21:46:23,890 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:23,974 [ 1] INFO  Unity: SetDirection:(-17, 99, 0)
2022-08-15 21:46:23,975 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:24,092 [ 1] INFO  Unity: SetDirection:(2, 100, 0)
2022-08-15 21:46:24,093 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:24,666 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:24,667 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:24,699 [ 1] INFO  Unity: SetDirection:(-19, 98, 0)
2022-08-15 21:46:24,700 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:24,801 [ 1] INFO  Unity: SetDirection:(-39, 92, 0)
2022-08-15 21:46:24,802 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:24,836 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:24,837 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:24,902 [ 1] INFO  Unity: SetDirection:(-56, 83, 0)
2022-08-15 21:46:24,903 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,004 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:25,005 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,053 [ 1] INFO  Unity: SetDirection:(-70, 71, 0)
2022-08-15 21:46:25,054 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,172 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:25,173 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,324 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:25,325 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,477 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:25,477 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,628 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:25,629 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,779 [ 1] INFO  Unity: SetPosition:(3712, 3482, 812)
2022-08-15 21:46:25,779 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,828 [ 1] INFO  Unity: SetDirection:(-82, 57, 0)
2022-08-15 21:46:25,829 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,913 [ 1] INFO  Unity: SetDirection:(-91, 41, 0)
2022-08-15 21:46:25,914 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:25,966 [ 1] INFO  Unity: SetPosition:(3706, 3482, 812)
2022-08-15 21:46:25,966 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,014 [ 1] INFO  Unity: SetDirection:(-98, 22, 0)
2022-08-15 21:46:26,015 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,098 [ 1] INFO  Unity: SetDirection:(-100, 5, 0)
2022-08-15 21:46:26,099 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,201 [ 1] INFO  Unity: SetDirection:(-99, -14, 0)
2022-08-15 21:46:26,202 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,486 [ 1] INFO  Unity: SetDirection:(-100, 5, 0)
2022-08-15 21:46:26,487 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,587 [ 1] INFO  Unity: SetDirection:(-97, 24, 0)
2022-08-15 21:46:26,588 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,688 [ 1] INFO  Unity: SetDirection:(-90, 44, 0)
2022-08-15 21:46:26,689 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,789 [ 1] INFO  Unity: SetDirection:(-79, 61, 0)
2022-08-15 21:46:26,790 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,873 [ 1] INFO  Unity: SetDirection:(-67, 74, 0)
2022-08-15 21:46:26,874 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:26,958 [ 1] INFO  Unity: SetDirection:(-53, 85, 0)
2022-08-15 21:46:26,959 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,061 [ 1] INFO  Unity: SetDirection:(-34, 94, 0)
2022-08-15 21:46:27,062 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,162 [ 1] INFO  Unity: SetDirection:(-14, 99, 0)
2022-08-15 21:46:27,163 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,264 [ 1] INFO  Unity: SetDirection:(7, 100, 0)
2022-08-15 21:46:27,265 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,365 [ 1] INFO  Unity: SetDirection:(27, 96, 0)
2022-08-15 21:46:27,365 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,668 [ 1] INFO  Unity: SetDirection:(7, 100, 0)
2022-08-15 21:46:27,669 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,753 [ 1] INFO  Unity: SetDirection:(-13, 99, 0)
2022-08-15 21:46:27,753 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,853 [ 1] INFO  Unity: SetDirection:(-33, 94, 0)
2022-08-15 21:46:27,854 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:27,954 [ 1] INFO  Unity: SetDirection:(-50, 86, 0)
2022-08-15 21:46:27,955 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:28,109 [ 1] INFO  Unity: SetPosition:(3408, 3854, 812)
2022-08-15 21:46:28,110 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:28,377 [ 1] INFO  Unity: SetDirection:(-34, 94, 0)
2022-08-15 21:46:28,378 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:29,002 [ 1] INFO  Unity: SetDirection:(-14, 99, 0)
2022-08-15 21:46:29,004 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:29,088 [ 1] INFO  Unity: SetDirection:(6, 100, 0)
2022-08-15 21:46:29,099 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:29,225 [ 1] INFO  Unity: SetDirection:(24, 97, 0)
2022-08-15 21:46:29,226 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:29,465 [ 1] INFO  Unity: Stop
2022-08-15 21:46:29,466 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:30,594 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:30,595 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:31,084 [ 1] INFO  Unity: Stop
2022-08-15 21:46:31,085 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2022-08-15 21:46:31,369 [ 1] INFO  Unity: MoveForward
2022-08-15 21:46:31,370 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:31,927 [ 1] INFO  Unity: SetDirection:(41, 91, 0)
2022-08-15 21:46:31,928 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:32,043 [ 1] INFO  Unity: SetDirection:(57, 82, 0)
2022-08-15 21:46:32,044 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:32,144 [ 1] INFO  Unity: SetDirection:(73, 69, 0)
2022-08-15 21:46:32,145 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:32,246 [ 1] INFO  Unity: SetDirection:(84, 54, 0)
2022-08-15 21:46:32,247 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:32,855 [ 1] INFO  Unity: SetPosition:(3603, 4715, 812)
2022-08-15 21:46:32,856 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:34,236 [ 1] INFO  Unity: SetDirection:(93, 37, 0)
2022-08-15 21:46:34,238 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:34,337 [ 1] INFO  Unity: SetDirection:(98, 18, 0)
2022-08-15 21:46:34,338 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:34,428 [ 1] INFO  Unity: SetDirection:(100, 0, 0)
2022-08-15 21:46:34,428 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:34,529 [ 1] INFO  Unity: SetDirection:(98, -20, 0)
2022-08-15 21:46:34,530 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:34,865 [ 1] INFO  Unity: SetDirection:(100, -1, 0)
2022-08-15 21:46:34,866 [ 1] INFO  Unity: MapEntityUpdateRequest : ID:1 POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2022-08-15 21:46:35,387 [ 1] INFO  Unity: Stop
